Reading,xRead,yRead,zRead,xAng,yAng,zAng,x,y,z,direction
1486,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1487,515,510,628,0,-4,88,357.4,360,270,1.0
1488,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1489,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1490,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1491,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1492,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1493,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1494,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1495,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1496,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1497,515,510,628,0,-4,88,357.4,360,270,1.0
1498,515,510,627,0,-4,87,357.37,360,270,1.0
1499,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1500,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1501,515,510,627,0,-4,87,357.37,360,270,1.0
1502,515,510,627,0,-4,87,357.37,360,270,1.0
1503,515,510,627,0,-4,87,357.37,360,270,1.0
1504,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1505,515,510,627,0,-4,87,357.37,360,270,1.0
1506,515,510,627,0,-4,87,357.37,360,270,1.0
1507,515,510,627,0,-4,87,357.37,360,270,1.0
1508,515,510,627,0,-4,87,357.37,360,270,1.0
1509,515,510,627,0,-4,87,357.37,360,270,1.0
1510,515,510,628,0,-4,88,357.4,360,270,1.0
1511,515,510,628,0,-4,88,357.4,360,270,1.0
1512,515,510,628,0,-4,88,357.4,360,270,1.0
1513,515,510,628,0,-4,88,357.4,360,270,1.0
1514,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1515,515,510,627,0,-4,87,357.37,360,270,1.0
1516,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1517,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1518,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1519,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1520,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1521,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1522,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1523,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1524,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1525,515,511,627,0,-4,87,357.37,360,270,1.0
1526,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1527,515,511,627,0,-4,87,357.37,360,270,1.0
1528,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1529,515,511,628,0,-4,88,357.4,360,270,1.0
1530,515,511,628,0,-4,88,357.4,360,270,1.0
1531,515,511,628,0,-4,88,357.4,360,270,1.0
1532,515,510,627,0,-4,87,357.37,360,270,1.0
1533,515,510,627,0,-4,87,357.37,360,270,1.0
1534,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1535,515,510,627,0,-4,87,357.37,360,270,1.0
1536,515,510,628,0,-4,88,357.4,360,270,1.0
1537,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1538,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1539,515,510,627,0,-4,87,357.37,360,270,1.0
1540,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1541,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1542,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1543,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1544,515,510,627,0,-4,87,357.37,360,270,1.0
1545,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1546,515,510,627,0,-4,87,357.37,360,270,1.0
1547,515,510,628,0,-4,88,357.4,360,270,1.0
1548,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1549,515,510,628,0,-4,88,357.4,360,270,1.0
1550,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1551,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1552,515,510,627,0,-4,87,357.37,360,270,1.0
1553,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1554,515,511,628,0,-4,88,357.4,360,270,1.0
1555,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1556,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1557,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1558,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1559,515,510,627,0,-4,87,357.37,360,270,1.0
1560,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1561,515,510,628,0,-4,88,357.4,360,270,1.0
1562,515,510,627,0,-4,87,357.37,360,270,1.0
1563,515,510,628,0,-4,88,357.4,360,270,1.0
1564,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1565,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1566,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1567,515,510,628,0,-4,88,357.4,360,270,1.0
1568,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1569,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1570,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1571,515,510,628,0,-4,88,357.4,360,270,1.0
1572,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1573,515,510,627,0,-4,87,357.37,360,270,1.0
1574,515,510,628,0,-4,88,357.4,360,270,1.0
1575,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1576,515,510,627,0,-4,87,357.37,360,270,1.0
1577,515,510,628,0,-4,88,357.4,360,270,1.0
1578,515,510,627,0,-4,87,357.37,360,270,1.0
1579,515,510,627,0,-4,87,357.37,360,270,1.0
1580,515,510,627,0,-4,87,357.37,360,270,1.0
1581,515,510,628,0,-4,88,357.4,360,270,1.0
1582,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1583,515,510,628,0,-4,88,357.4,360,270,1.0
1584,515,511,627,0,-4,87,357.37,360,270,1.0
1585,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1586,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1587,515,510,627,0,-4,87,357.37,360,270,1.0
1588,515,511,628,0,-4,88,357.4,360,270,1.0
1589,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1590,515,510,628,0,-4,88,357.4,360,270,1.0
1591,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1592,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1593,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1594,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1595,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1596,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1597,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1598,515,511,627,0,-4,87,357.37,360,270,1.0
1599,515,510,628,0,-4,88,357.4,360,270,1.0
1600,515,511,628,0,-4,88,357.4,360,270,1.0
1601,515,510,628,0,-4,88,357.4,360,270,1.0
1602,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1603,515,511,627,0,-4,87,357.37,360,270,1.0
1604,515,510,629,0,-4,89,357.43,360,270,1.0
1605,515,509,628,0,-5,88,356.75,360,270,1.0
1606,515,509,628,0,-5,88,356.75,360,270,1.0
1607,515,509,627,0,-5,87,356.71,360,270,1.0
1608,515,511,628,0,-4,88,357.4,360,270,1.0
1609,515,510,629,0,-4,89,357.43,360,270,1.0
1610,515,510,628,0,-4,88,357.4,360,270,1.0
1611,515,510,628,0,-4,88,357.4,360,270,1.0
1612,514,509,625,-1,-5,86,356.67,359.33,258.69,1.0
1613,515,510,627,0,-4,87,357.37,360,270,1.0
1614,515,510,629,0,-4,89,357.43,360,270,1.0
1615,515,510,627,0,-4,87,357.37,360,270,1.0
1616,515,510,626,0,-4,86,357.34,360,270,1.0
1617,514,510,629,-1,-4,89,357.43,359.36,255.96,1.0
1618,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1619,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1620,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1621,515,510,628,0,-4,88,357.4,360,270,1.0
1622,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1623,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1624,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1625,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1626,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1627,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1628,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1629,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1630,515,511,627,0,-4,87,357.37,360,270,1.0
1631,515,511,627,0,-4,87,357.37,360,270,1.0
1632,515,511,628,0,-4,88,357.4,360,270,1.0
1633,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1634,515,511,627,0,-4,87,357.37,360,270,1.0
1635,515,511,627,0,-4,87,357.37,360,270,1.0
1636,515,510,627,0,-4,87,357.37,360,270,1.0
1637,515,510,627,0,-4,87,357.37,360,270,1.0
1638,515,510,627,0,-4,87,357.37,360,270,1.0
1639,515,510,628,0,-4,88,357.4,360,270,1.0
1640,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1641,515,509,627,0,-5,87,356.71,360,270,1.0
1642,515,510,628,0,-4,88,357.4,360,270,1.0
1643,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1644,515,509,627,0,-5,87,356.71,360,270,1.0
1645,515,509,628,0,-5,88,356.75,360,270,1.0
1646,515,509,627,0,-5,87,356.71,360,270,1.0
1647,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1648,515,510,628,0,-4,88,357.4,360,270,1.0
1649,515,510,627,0,-4,87,357.37,360,270,1.0
1650,515,510,627,0,-4,87,357.37,360,270,1.0
1651,515,510,627,0,-4,87,357.37,360,270,1.0
1652,515,510,628,0,-4,88,357.4,360,270,1.0
1653,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1654,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1655,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1656,515,510,627,0,-4,87,357.37,360,270,1.0
1657,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1658,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1659,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1660,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1661,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1662,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1663,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1664,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1665,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1666,514,511,628,-1,-4,88,357.4,359.35,255.96,1.0
1667,514,511,627,-1,-4,87,357.37,359.34,255.96,1.0
1668,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1669,515,510,627,0,-4,87,357.37,360,270,1.0
1670,515,510,628,0,-4,88,357.4,360,270,1.0
1671,515,510,627,0,-4,87,357.37,360,270,1.0
1672,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1673,515,510,627,0,-4,87,357.37,360,270,1.0
1674,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1675,515,510,627,0,-4,87,357.37,360,270,1.0
1676,515,510,627,0,-4,87,357.37,360,270,1.0
1677,515,510,627,0,-4,87,357.37,360,270,1.0
1678,515,510,627,0,-4,87,357.37,360,270,1.0
1679,515,509,628,0,-5,88,356.75,360,270,1.0
1680,514,508,628,-1,-6,88,356.1,359.35,260.54,1.0
1681,511,503,627,-4,-10,87,353.44,357.37,248.2,1.0
1682,510,502,628,-4,-11,88,352.88,357.4,250.02,1.0
1683,512,506,627,-3,-8,87,354.75,358.03,249.44,1.0
1684,515,510,627,0,-4,87,357.37,360,270,1.0
1685,516,512,629,0,-3,89,358.07,360,270,1.0
1686,515,510,629,0,-4,89,357.43,360,270,1.0
1687,514,509,627,-1,-5,87,356.71,359.34,258.69,1.0
1688,514,509,627,-1,-5,87,356.71,359.34,258.69,1.0
1689,514,509,627,-1,-5,87,356.71,359.34,258.69,1.0
1690,514,510,628,-1,-4,88,357.4,359.35,255.96,1.0
1691,515,511,629,0,-4,89,357.43,360,270,1.0
1692,515,511,630,0,-4,90,357.46,360,270,1.0
1693,515,511,628,0,-4,88,357.4,360,270,1.0
1694,515,511,628,0,-4,88,357.4,360,270,1.0
1695,515,511,628,0,-4,88,357.4,360,270,1.0
1696,515,512,628,0,-3,88,358.05,360,270,1.0
1697,517,514,629,1,-1,89,359.36,0.64,315,1.0
1698,517,515,629,1,0,89,360,0.64,360,1.0
1699,517,515,629,1,0,89,360,0.64,360,1.0
1700,516,514,628,0,-1,88,359.35,360,270,1.0
1701,516,513,627,0,-2,87,358.68,360,270,1.0
1702,516,513,626,0,-2,86,358.67,360,270,1.0
1703,515,512,627,0,-3,87,358.03,360,270,1.0
1704,515,511,627,0,-4,87,357.37,360,270,1.0
1705,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1706,514,510,627,-1,-4,87,357.37,359.34,255.96,1.0
1707,514,509,627,-1,-5,87,356.71,359.34,258.69,1.0
1708,514,508,628,-1,-6,88,356.1,359.35,260.54,1.0
1709,514,509,629,-1,-5,89,356.78,359.36,258.69,1.0
1710,515,509,631,0,-5,90,356.82,360,270,1.0
1711,513,507,629,-2,-7,89,355.5,358.71,254.05,1.0
1712,513,506,627,-2,-8,87,354.75,358.68,255.96,1.0
1713,511,505,624,-4,-8,85,354.62,357.31,243.43,1.0
1714,511,506,620,-4,-8,82,354.43,357.21,243.43,1.0
1715,512,504,627,-3,-9,87,354.09,358.03,251.57,1.0
1716,512,506,627,-3,-8,87,354.75,358.03,249.44,1.0
1717,514,508,634,-1,-6,93,356.31,359.38,260.54,1.0
1718,515,509,639,0,-5,97,357.05,360,270,1.0
1719,516,510,639,0,-4,97,357.64,360,270,1.0
1720,516,511,635,0,-4,93,357.54,360,270,1.0
1721,515,512,630,0,-3,90,358.09,360,270,1.0
1722,515,511,627,0,-4,87,357.37,360,270,1.0
1723,515,512,630,0,-3,90,358.09,360,270,1.0
1724,515,513,630,0,-2,90,358.73,360,270,1.0
1725,516,513,632,0,-2,91,358.74,360,270,1.0
1726,516,514,633,0,-1,92,359.38,360,270,1.0
1727,516,514,633,0,-1,92,359.38,360,270,1.0
1728,516,513,633,0,-2,92,358.75,360,270,1.0
1729,514,512,631,-1,-3,90,358.09,359.36,251.57,1.0
1730,513,511,630,-2,-4,90,357.46,358.73,243.43,1.0
1731,512,510,628,-3,-4,88,357.4,358.05,233.13,1.0
1732,512,511,628,-3,-4,88,357.4,358.05,233.13,1.0
1733,512,510,627,-3,-4,87,357.37,358.03,233.13,1.0
1734,512,510,624,-3,-4,85,357.31,357.98,233.13,1.0
1735,511,509,624,-4,-5,85,356.63,357.31,231.34,1.0
1736,511,509,623,-4,-5,84,356.59,357.27,231.34,1.0
1737,511,509,622,-4,-5,83,356.55,357.24,231.34,1.0
1738,512,509,621,-3,-5,82,356.51,357.9,239.04,1.0
1739,511,509,621,-4,-5,82,356.51,357.21,231.34,1.0
1740,511,509,621,-4,-5,82,356.51,357.21,231.34,1.0
1741,511,508,622,-4,-6,83,355.87,357.24,236.31,1.0
1742,511,509,622,-4,-5,83,356.55,357.24,231.34,1.0
1743,512,508,622,-3,-6,83,355.87,357.93,243.43,1.0
1744,511,508,623,-4,-6,84,355.91,357.27,236.31,1.0
1745,512,508,624,-3,-6,85,355.96,357.98,243.43,1.0
1746,511,508,625,-4,-6,86,356.01,357.34,236.31,1.0
1747,511,509,625,-4,-5,86,356.67,357.34,231.34,1.0
1748,512,509,627,-3,-5,87,356.71,358.03,239.04,1.0
1749,511,510,627,-4,-4,87,357.37,357.37,225,1.0
1750,511,510,627,-4,-4,87,357.37,357.37,225,1.0
1751,511,509,628,-4,-5,88,356.75,357.4,231.34,1.0
1752,511,510,628,-4,-4,88,357.4,357.4,225,1.0
1753,511,510,630,-4,-4,90,357.46,357.46,225,1.0
1754,511,511,630,-4,-4,90,357.46,357.46,225,1.0
1755,511,510,631,-4,-4,90,357.46,357.46,225,1.0
1756,511,510,631,-4,-4,90,357.46,357.46,225,1.0
1757,511,511,633,-4,-4,92,357.51,357.51,225,1.0
1758,511,510,633,-4,-4,92,357.51,357.51,225,1.0
1759,511,510,635,-4,-4,93,357.54,357.54,225,1.0
1760,511,509,635,-4,-5,93,356.92,357.54,231.34,1.0
1761,511,509,636,-4,-5,94,356.96,357.56,231.34,1.0
1762,511,509,636,-4,-5,94,356.96,357.56,231.34,1.0
1763,511,508,635,-4,-6,93,356.31,357.54,236.31,1.0
1764,511,508,634,-4,-6,93,356.31,357.54,236.31,1.0
1765,510,508,633,-4,-6,92,356.27,357.51,236.31,1.0
1766,509,507,633,-5,-7,92,355.65,356.89,234.46,1.0
1767,509,507,632,-5,-7,91,355.6,356.86,234.46,1.0
1768,510,507,632,-4,-7,91,355.6,357.48,240.26,1.0
1769,510,508,631,-4,-6,90,356.19,357.46,236.31,1.0
1770,510,508,632,-4,-6,91,356.23,357.48,236.31,1.0
1771,508,506,631,-6,-8,90,354.92,356.19,233.13,1.0
1772,507,506,631,-7,-8,90,354.92,355.55,228.81,1.0
1773,507,507,631,-7,-7,90,355.55,355.55,225,1.0
1774,507,507,631,-7,-7,90,355.55,355.55,225,1.0
1775,506,508,631,-8,-6,90,356.19,354.92,216.87,1.0
1776,505,508,630,-8,-6,90,356.19,354.92,216.87,1.0
1777,503,506,630,-10,-8,90,354.92,353.66,218.66,1.0
1778,504,504,629,-9,-9,89,354.23,354.23,225,1.0
1779,508,504,629,-6,-9,89,354.23,356.14,236.31,1.0
1780,508,504,630,-6,-9,90,354.29,356.19,236.31,1.0
1781,509,505,629,-5,-8,89,354.86,356.78,237.99,1.0
1782,508,505,630,-6,-8,90,354.92,356.19,233.13,1.0
1783,508,507,630,-6,-7,90,355.55,356.19,229.4,1.0
1784,508,507,631,-6,-7,90,355.55,356.19,229.4,1.0
1785,508,508,631,-6,-6,90,356.19,356.19,225,1.0
1786,507,507,630,-7,-7,90,355.55,355.55,225,1.0
1787,506,507,629,-8,-7,89,355.5,354.86,221.19,1.0
1788,507,508,628,-7,-6,88,356.1,355.45,220.6,1.0
1789,506,507,627,-8,-7,87,355.4,354.75,221.19,1.0
1790,507,507,624,-7,-7,85,355.29,355.29,225,1.0
1791,508,507,624,-6,-7,85,355.29,355.96,229.4,1.0
1792,506,508,623,-8,-6,84,355.91,354.56,216.87,1.0
1793,506,507,622,-8,-7,83,355.18,354.49,221.19,1.0
1794,505,508,621,-8,-6,82,355.82,354.43,216.87,1.0
1795,505,510,621,-8,-4,82,357.21,354.43,206.57,1.0
1796,505,510,621,-8,-4,82,357.21,354.43,206.57,1.0
1797,503,510,620,-10,-4,82,357.21,353.05,201.8,1.0
1798,503,508,619,-10,-6,81,355.76,352.96,210.96,1.0
1799,504,507,617,-9,-7,79,354.94,353.5,217.87,1.0
1800,503,507,614,-10,-7,77,354.81,352.6,214.99,1.0
1801,503,508,612,-10,-6,75,355.43,352.41,210.96,1.0
1802,504,509,611,-9,-5,75,356.19,353.16,209.05,1.0
1803,505,511,610,-8,-4,74,356.91,353.83,206.57,1.0
1804,507,512,613,-7,-3,76,357.74,354.74,203.2,1.0
1805,508,512,619,-6,-3,81,357.88,355.76,206.57,1.0
1806,507,513,623,-7,-2,84,358.64,355.24,195.95,1.0
1807,507,512,622,-7,-3,83,357.93,355.18,203.2,1.0
1808,510,511,618,-4,-4,80,357.14,357.14,225,1.0
1809,512,512,617,-3,-3,79,357.83,357.83,225,1.0
1810,515,512,621,0,-3,82,357.9,360,270,1.0
1811,515,511,625,0,-4,86,357.34,360,270,1.0
1812,512,509,628,-3,-5,88,356.75,358.05,239.04,1.0
1813,509,509,627,-5,-5,87,356.71,356.71,225,1.0
1814,507,509,624,-7,-5,85,356.63,355.29,215.54,1.0
1815,507,511,622,-7,-4,83,357.24,355.18,209.74,1.0
1816,507,512,621,-7,-3,82,357.9,355.12,203.2,1.0
1817,507,513,620,-7,-2,82,358.6,355.12,195.95,1.0
1818,506,513,620,-8,-2,82,358.6,354.43,194.04,1.0
1819,506,514,619,-8,-1,81,359.29,354.36,187.13,1.0
1820,507,515,617,-7,0,79,360,354.94,180,1.0
1821,506,514,617,-8,-1,79,359.27,354.22,187.13,1.0
1822,506,513,617,-8,-2,79,358.55,354.22,194.04,1.0
1823,505,511,616,-8,-4,79,357.1,354.22,206.57,1.0
1824,505,509,618,-8,-5,80,356.42,354.29,212.01,1.0
1825,506,508,619,-8,-6,81,355.76,354.36,216.87,1.0
1826,505,506,621,-8,-8,82,354.43,354.43,225,1.0
1827,506,504,622,-8,-9,83,353.81,354.49,228.37,1.0
1828,506,502,626,-8,-11,86,352.71,354.69,233.97,1.0
1829,506,500,629,-8,-12,89,352.32,354.86,236.31,1.0
1830,506,498,634,-8,-14,93,351.44,355.08,240.26,1.0
1831,505,498,639,-8,-14,97,351.79,355.29,240.26,1.0
1832,505,499,644,-8,-13,100,352.59,355.43,238.39,1.0
1833,506,501,644,-8,-11,100,353.72,355.43,233.97,1.0
1834,508,503,641,-6,-10,98,354.17,356.5,239.04,1.0
1835,510,506,639,-4,-8,97,355.29,357.64,243.43,1.0
1836,510,508,636,-4,-6,94,356.35,357.56,236.31,1.0
1837,510,508,632,-4,-6,91,356.23,357.48,236.31,1.0
1838,510,508,629,-4,-6,89,356.14,357.43,236.31,1.0
1839,510,507,627,-4,-7,87,355.4,357.37,240.26,1.0
1840,510,507,625,-4,-7,86,355.35,357.34,240.26,1.0
1841,510,507,623,-4,-7,84,355.24,357.27,240.26,1.0
1842,510,507,621,-4,-7,82,355.12,357.21,240.26,1.0
1843,510,507,619,-4,-7,81,355.06,357.17,240.26,1.0
1844,510,507,619,-4,-7,81,355.06,357.17,240.26,1.0
1845,508,505,618,-6,-8,80,354.29,355.71,233.13,1.0
1846,503,497,618,-10,-15,80,349.38,352.88,236.31,1.0
1847,503,497,617,-10,-15,79,349.25,352.79,236.31,1.0
1848,506,497,624,-8,-15,85,349.99,354.62,241.93,1.0
1849,506,501,622,-8,-11,83,352.45,354.49,233.97,1.0
1850,509,502,627,-5,-11,87,352.79,356.71,245.56,1.0
1851,512,503,629,-3,-10,89,353.59,358.07,253.3,1.0
1852,515,502,636,0,-11,94,353.33,360,270,1.0
1853,516,502,635,0,-11,93,353.25,360,270,1.0
1854,517,502,637,1,-11,95,353.4,0.6,275.19,1.0
1855,518,503,634,2,-10,93,353.86,1.23,281.31,1.0
1856,519,503,633,3,-10,92,353.8,1.87,286.7,1.0
1857,520,504,633,3,-9,92,354.41,1.87,288.43,1.0
1858,519,504,633,3,-9,92,354.41,1.87,288.43,1.0
1859,518,504,636,2,-9,94,354.53,1.22,282.53,1.0
1860,518,502,652,2,-11,107,354.13,1.07,280.3,1.0
1861,516,505,656,0,-8,110,355.84,360,270,1.0
1862,515,504,654,0,-9,108,355.24,360,270,1.0
1863,515,507,640,0,-7,97,355.87,360,270,1.0
1864,516,504,636,0,-9,94,354.53,360,270,1.0
1865,516,504,630,0,-9,90,354.29,360,270,1.0
1866,517,505,630,1,-8,90,354.92,0.64,277.13,1.0
1867,516,505,632,0,-8,91,354.98,360,270,1.0
1868,518,507,633,2,-7,92,355.65,1.25,285.95,1.0
1869,517,507,638,1,-7,96,355.83,0.6,278.13,1.0
1870,516,507,638,0,-7,96,355.83,360,270,1.0
1871,517,506,637,1,-8,95,355.19,0.6,277.13,1.0
1872,516,505,636,0,-8,94,355.14,360,270,1.0
1873,516,503,638,0,-10,96,354.05,360,270,1.0
1874,516,502,640,0,-11,97,353.53,360,270,1.0
1875,516,502,638,0,-11,96,353.46,360,270,1.0
1876,516,501,638,0,-11,96,353.46,360,270,1.0
1877,515,500,637,0,-12,95,352.8,360,270,1.0
1878,514,499,635,-1,-13,93,352.04,359.38,265.6,1.0
1879,512,497,635,-3,-15,93,350.84,358.15,258.69,1.0
1880,511,496,634,-4,-15,93,350.84,357.54,255.07,1.0
1881,509,495,635,-5,-16,93,350.24,356.92,252.65,1.0
1882,508,495,632,-6,-16,91,350.03,356.23,249.44,1.0
1883,507,495,631,-7,-16,90,349.92,355.55,246.37,1.0
1884,507,495,630,-7,-16,90,349.92,355.55,246.37,1.0
1885,507,494,629,-7,-17,89,349.19,355.5,247.62,1.0
1886,506,495,629,-8,-16,89,349.81,354.86,243.43,1.0
1887,507,496,629,-7,-15,89,350.43,355.5,244.98,1.0
1888,507,496,629,-7,-15,89,350.43,355.5,244.98,1.0
1889,507,498,628,-7,-14,88,350.96,355.45,243.43,1.0
1890,507,499,628,-7,-13,88,351.6,355.45,241.7,1.0
1891,508,500,627,-6,-12,87,352.15,356.05,243.43,1.0
1892,508,500,626,-6,-12,86,352.06,356.01,243.43,1.0
1893,510,501,625,-4,-11,86,352.71,357.34,250.02,1.0
1894,510,502,625,-4,-11,86,352.71,357.34,250.02,1.0
1895,509,502,625,-5,-11,86,352.71,356.67,245.56,1.0
1896,509,503,625,-5,-10,86,353.37,356.67,243.43,1.0
1897,508,501,622,-6,-11,83,352.45,355.87,241.39,1.0
1898,507,501,622,-7,-11,83,352.45,355.18,237.53,1.0
1899,506,501,622,-8,-11,83,352.45,354.49,233.97,1.0
1900,506,501,620,-8,-11,82,352.36,354.43,233.97,1.0
1901,505,500,619,-8,-12,81,351.57,354.36,236.31,1.0
1902,504,500,616,-9,-12,79,351.36,353.5,233.13,1.0
1903,504,500,614,-9,-12,77,351.14,353.33,233.13,1.0
1905,503,500,611,-10,-12,75,350.91,352.41,230.19,1.0
1906,503,500,610,-10,-12,74,350.79,352.3,230.19,1.0
1907,503,499,609,-10,-13,73,349.9,352.2,232.43,1.0
1908,503,499,609,-10,-13,73,349.9,352.2,232.43,1.0
1909,502,498,608,-11,-14,72,349,351.31,231.84,1.0
1910,502,498,609,-11,-14,73,349.14,351.43,231.84,1.0
1911,501,497,609,-11,-15,73,348.39,351.43,233.75,1.0
1912,499,496,610,-13,-15,74,348.54,350.04,229.09,1.0
1913,498,496,612,-14,-15,75,348.69,349.43,226.97,1.0
1914,498,495,614,-14,-16,77,348.26,349.7,228.81,1.0
1915,497,494,616,-15,-17,79,347.86,349.25,228.58,1.0
1916,498,492,618,-14,-18,80,347.32,350.07,232.13,1.0
1917,499,491,619,-13,-19,81,346.8,350.88,235.62,1.0
1918,500,490,620,-12,-20,82,346.29,351.67,239.04,1.0
1919,501,488,621,-11,-22,82,344.98,352.36,243.43,1.0
1920,503,486,617,-10,-23,79,343.77,352.79,246.5,1.0
1921,505,487,619,-8,-22,81,344.8,354.36,250.02,1.0
1922,505,486,618,-8,-23,80,343.96,354.29,250.82,1.0
1923,506,487,618,-8,-22,80,344.62,354.29,250.02,1.0
1924,507,488,618,-7,-22,80,344.62,355,252.35,1.0
1925,509,488,619,-5,-22,81,344.8,356.47,257.2,1.0
1926,510,489,619,-4,-21,81,345.47,357.17,259.22,1.0
1927,512,488,620,-3,-22,82,344.98,357.9,262.23,1.0
1928,514,488,621,-1,-22,82,344.98,359.3,267.4,1.0
1929,515,488,623,0,-22,84,345.32,360,270,1.0
1930,515,487,625,0,-22,86,345.65,360,270,1.0
1931,516,487,627,0,-22,87,345.81,360,270,1.0
1932,517,487,631,1,-22,90,346.26,0.64,272.6,1.0
1933,517,488,635,1,-22,93,346.69,0.62,272.6,1.0
