Reading,xRead,yRead,zRead,xAng,yAng,zAng,x,y,z
6312,525,405,569,7,-87,42,295.77,9.46,274.6
6313,524,404,569,7,-87,42,295.77,9.46,274.6
6314,524,405,569,7,-87,42,295.77,9.46,274.6
6315,523,405,569,6,-87,42,295.77,8.13,273.95
6316,523,405,569,6,-87,42,295.77,8.13,273.95
6317,524,406,568,7,-86,41,295.49,9.69,274.65
6318,524,406,568,7,-86,41,295.49,9.69,274.65
6319,524,406,568,7,-86,41,295.49,9.69,274.65
6320,525,406,568,7,-86,41,295.49,9.69,274.65
6321,525,406,568,7,-86,41,295.49,9.69,274.65
6322,526,405,568,8,-87,41,295.23,11.04,275.25
6323,526,405,568,8,-87,41,295.23,11.04,275.25
6324,526,406,568,8,-86,41,295.49,11.04,275.31
6325,526,406,568,8,-86,41,295.49,11.04,275.31
6326,526,407,568,8,-85,41,295.75,11.04,275.38
6327,527,407,568,9,-85,41,295.75,12.38,276.04
6328,527,407,566,9,-85,39,294.65,12.99,276.04
6329,528,408,566,10,-84,39,294.9,14.38,276.79
6330,528,408,566,10,-84,39,294.9,14.38,276.79
6331,528,408,565,10,-84,39,294.9,14.38,276.79
6332,529,408,565,10,-84,39,294.9,14.38,276.79
6333,530,408,563,11,-84,37,293.77,16.56,277.46
6334,530,408,564,11,-84,38,294.34,16.14,277.46
6335,531,408,565,12,-84,39,294.9,17.1,278.13
6336,532,409,565,13,-83,39,295.17,18.43,278.9
6337,531,409,566,12,-83,39,295.17,17.1,278.23
6338,532,409,566,13,-83,39,295.17,18.43,278.9
6339,531,409,567,12,-83,40,295.73,16.7,278.23
6340,531,409,568,12,-83,41,296.29,16.31,278.23
6341,530,408,569,11,-84,42,296.57,14.68,277.46
6342,530,408,570,11,-84,43,297.11,14.35,277.46
6343,530,406,571,11,-86,43,296.57,14.35,277.29
6344,530,406,571,11,-86,43,296.57,14.35,277.29
6345,530,406,572,11,-86,44,297.1,14.04,277.29
6346,530,406,572,11,-86,44,297.1,14.04,277.29
6347,530,407,571,11,-85,43,296.83,14.35,277.37
6348,531,406,571,12,-86,43,296.57,15.59,277.94
6349,532,406,570,13,-86,43,296.57,16.82,278.6
6350,535,406,569,15,-86,42,296.03,19.65,279.89
6351,536,406,568,16,-86,41,295.49,21.32,280.54
6352,533,408,571,14,-84,43,297.11,18.03,279.46
6353,532,408,565,13,-84,39,294.9,18.43,278.8
6354,531,411,566,12,-82,39,295.44,17.1,278.33
6355,531,414,567,12,-80,40,296.57,16.7,278.53
6356,532,414,567,13,-80,40,296.57,18,279.23
6357,533,413,569,14,-80,42,297.7,18.43,279.93
6358,535,411,571,15,-82,43,297.67,19.23,280.37
6359,537,410,571,17,-83,43,297.39,21.57,281.58
6360,538,409,572,18,-83,44,297.93,22.25,282.24
6361,539,409,571,18,-83,43,297.39,22.71,282.24
6362,538,409,571,18,-83,43,297.39,22.71,282.24
6363,538,409,570,18,-83,43,297.39,22.71,282.24
6364,538,409,571,18,-83,43,297.39,22.71,282.24
6365,537,408,570,17,-84,43,297.11,21.57,281.44
6366,537,408,571,17,-84,43,297.11,21.57,281.44
6367,537,408,573,17,-84,45,298.18,20.7,281.44
6368,537,407,574,17,-85,46,298.42,20.28,281.31
6369,537,408,575,17,-84,46,298.71,20.28,281.44
6370,537,408,575,17,-84,46,298.71,20.28,281.44
6371,533,407,574,14,-85,46,298.42,16.93,279.35
6372,537,410,573,17,-83,45,298.47,20.7,281.58
6373,538,410,572,18,-83,44,297.93,22.25,282.24
6374,539,410,571,18,-83,43,297.39,22.71,282.24
6375,539,410,569,18,-83,42,296.84,23.2,282.24
6376,539,410,569,18,-83,42,296.84,23.2,282.24
6377,539,409,567,18,-83,40,295.73,24.23,282.24
6378,539,410,567,18,-83,40,295.73,24.23,282.24
6379,539,409,565,18,-83,39,295.17,24.78,282.24
6380,540,409,565,19,-83,39,295.17,25.97,282.89
6381,540,409,564,19,-83,38,294.6,26.57,282.89
6382,540,409,564,19,-83,38,294.6,26.57,282.89
6383,540,407,563,19,-85,37,293.52,27.18,282.6
6384,541,407,565,20,-85,39,294.65,27.15,283.24
6385,542,408,565,21,-84,39,294.9,28.3,284.04
6386,542,408,565,21,-84,39,294.9,28.3,284.04
6387,541,408,566,20,-84,39,294.9,27.15,283.39
6388,541,409,565,20,-83,39,295.17,27.15,283.55
6389,540,409,565,19,-83,39,295.17,25.97,282.89
6390,540,408,566,19,-84,39,294.9,25.97,282.75
6391,539,408,567,18,-84,40,295.46,24.23,282.09
6392,539,408,567,18,-84,40,295.46,24.23,282.09
6393,538,407,567,18,-85,40,295.2,24.23,281.96
6394,538,409,568,18,-83,41,296.29,23.7,282.24
6395,538,409,570,18,-83,43,297.39,22.71,282.24
6396,538,409,571,18,-83,43,297.39,22.71,282.24
6397,539,409,573,18,-83,45,298.47,21.8,282.24
6398,539,409,573,18,-83,45,298.47,21.8,282.24
6399,540,409,573,19,-83,45,298.47,22.89,282.89
6400,541,410,573,20,-83,45,298.47,23.96,283.55
6401,541,411,572,20,-82,44,298.22,24.44,283.71
6402,542,411,572,21,-82,44,298.22,25.51,284.36
6403,543,411,571,21,-82,43,297.67,26.03,284.36
6404,543,409,569,21,-83,42,296.84,26.57,284.2
6405,544,409,568,22,-83,41,296.29,28.22,284.85
6406,544,407,568,22,-85,41,295.75,28.22,284.51
6407,543,405,569,21,-87,42,295.77,26.57,283.57
6408,543,403,570,21,-88,43,296.04,26.03,283.42
6409,542,403,571,21,-88,43,296.04,26.03,283.42
6410,541,404,571,20,-87,43,296.3,24.94,282.95
6411,541,404,572,20,-87,44,296.83,24.44,282.95
6412,541,405,572,20,-87,44,296.83,24.44,282.95
6413,542,407,571,21,-85,43,296.83,26.03,283.88
6414,542,408,570,21,-84,43,297.11,26.03,284.04
6415,544,409,568,22,-83,41,296.29,28.22,284.85
6416,545,409,567,23,-83,40,295.73,29.9,285.49
6417,546,410,568,24,-83,41,296.29,30.34,286.13
6418,548,408,569,25,-84,42,296.57,30.76,286.57
6419,548,408,568,25,-84,41,296.02,31.37,286.57
6420,549,408,568,26,-84,41,296.02,32.38,287.2
6421,550,410,567,27,-83,40,295.73,34.02,288.02
6422,549,410,567,26,-83,40,295.73,33.02,287.39
6423,550,411,567,27,-82,40,296,34.02,288.23
6424,550,412,567,27,-81,40,296.28,34.02,288.43
6425,549,412,567,26,-81,40,296.28,33.02,287.8
6426,549,413,567,26,-80,40,296.57,33.02,288
6427,549,413,567,26,-80,40,296.57,33.02,288
6428,549,413,566,26,-80,39,295.99,33.69,288
6429,549,412,566,26,-81,39,295.71,33.69,287.8
6430,548,411,565,25,-82,39,295.44,32.66,286.96
6431,548,412,563,25,-81,37,294.55,34.05,287.15
6432,549,411,562,26,-82,36,293.7,35.84,287.59
6433,550,411,561,27,-82,36,293.7,36.87,288.23
6434,551,411,561,28,-82,36,293.7,37.87,288.85
6435,552,411,560,28,-82,35,293.11,38.66,288.85
6436,553,412,560,29,-81,35,293.37,39.64,289.7
6437,554,412,560,30,-81,35,293.37,40.6,290.32
6438,554,412,559,30,-81,34,292.77,41.42,290.32
6439,555,413,559,31,-80,34,293.03,42.36,291.18
6440,555,412,559,31,-81,34,292.77,42.36,290.94
6441,556,412,560,32,-81,35,293.37,42.44,291.56
6442,556,412,558,32,-81,33,292.17,44.12,291.56
6443,555,412,560,31,-81,35,293.37,41.53,290.94
6444,554,411,560,30,-82,35,293.11,40.6,290.1
6445,552,411,561,28,-82,36,293.7,37.87,288.85
6446,551,410,563,28,-83,37,294.03,37.12,288.64
6447,551,409,564,28,-83,38,294.6,36.38,288.64
6448,551,409,566,28,-83,39,295.17,35.68,288.64
6449,551,408,565,28,-84,39,294.9,35.68,288.43
6450,550,409,565,27,-83,39,295.17,34.7,288.02
6451,550,409,564,27,-83,38,294.6,35.39,288.02
6452,551,409,564,28,-83,38,294.6,36.38,288.64
6453,551,409,564,28,-83,38,294.6,36.38,288.64
6454,552,410,564,28,-83,38,294.6,36.38,288.64
6455,553,411,564,29,-82,38,294.86,37.35,289.48
6456,554,411,564,30,-82,38,294.86,38.29,290.1
6457,556,412,563,32,-81,37,294.55,40.86,291.56
6458,557,413,563,32,-80,37,294.82,40.86,291.8
6459,559,413,564,34,-80,38,295.41,41.82,293.03
6460,560,414,561,35,-80,36,294.23,44.19,293.63
6461,561,414,563,36,-80,37,294.82,44.22,294.23
6462,562,415,561,36,-79,36,294.5,45,294.5
6463,562,415,562,36,-79,36,294.5,45,294.5
6464,562,414,563,36,-80,37,294.82,44.22,294.23
6465,561,413,565,36,-80,39,295.99,42.71,294.23
6466,560,412,567,35,-81,40,296.28,41.19,293.37
6467,560,412,567,35,-81,40,296.28,41.19,293.37
6468,560,411,569,35,-82,42,297.12,39.81,293.11
6469,558,411,568,33,-82,41,296.57,38.83,291.92
6470,557,412,567,32,-81,40,296.28,38.66,291.56
6471,556,412,566,32,-81,39,295.71,39.37,291.56
6472,556,413,565,32,-80,39,295.99,39.37,291.8
6473,556,413,564,32,-80,38,295.41,40.1,291.8
6474,556,413,564,32,-80,38,295.41,40.1,291.8
6475,556,414,564,32,-80,38,295.41,40.1,291.8
6476,555,414,564,31,-80,38,295.41,39.21,291.18
6477,556,415,565,32,-79,39,296.27,39.37,292.05
6478,558,416,564,33,-78,38,295.97,40.97,292.93
6479,560,416,563,35,-78,37,295.38,43.41,294.17
6480,561,417,562,36,-77,36,295.06,45,295.06
6481,562,418,560,36,-76,35,294.73,45.81,295.35
6482,565,420,559,39,-75,34,294.39,48.92,297.47
6483,567,421,560,40,-74,35,295.31,48.81,298.39
6484,569,421,560,42,-74,35,295.31,50.19,299.58
6485,570,421,558,43,-74,33,294.03,52.5,300.16
6486,571,421,560,43,-74,35,295.31,50.86,300.16
6487,572,421,560,44,-74,35,295.31,51.5,300.74
6488,572,419,561,44,-76,36,295.35,50.71,300.07
6489,570,419,563,43,-76,37,295.96,49.29,299.5
6490,568,418,563,41,-76,37,295.96,47.94,298.35
6491,566,417,563,39,-77,37,295.67,46.51,296.86
6492,565,416,563,39,-78,37,295.38,46.51,296.57
6493,564,415,562,38,-79,36,294.5,46.55,295.69
6494,563,414,565,37,-80,39,295.99,43.49,294.82
6495,562,413,563,36,-80,37,294.82,44.22,294.23
6496,562,413,562,36,-80,36,294.23,45,294.23
6497,562,414,563,36,-80,37,294.82,44.22,294.23
6498,562,414,562,36,-80,36,294.23,45,294.23
6499,563,415,562,37,-79,36,294.5,45.78,295.1
6500,564,416,562,38,-78,36,294.78,46.55,295.97
6501,565,416,562,39,-78,36,294.78,47.29,296.57
6502,567,417,562,40,-77,36,295.06,48.01,297.45
6503,568,418,561,41,-76,36,295.35,48.72,298.35
6504,569,418,562,42,-76,36,295.35,49.4,298.93
6505,569,419,560,42,-76,35,294.73,50.19,298.93
6506,570,421,559,43,-74,34,294.68,51.67,300.16
6507,572,421,558,44,-74,33,294.03,53.13,300.74
6508,574,420,558,46,-75,33,293.75,54.34,301.52
6509,576,420,557,47,-75,32,293.11,55.75,302.07
6510,578,421,557,49,-74,32,293.39,56.85,303.51
6511,577,420,556,48,-75,32,293.11,56.31,302.62
6512,577,419,555,48,-76,31,292.19,57.14,302.28
6513,576,418,557,47,-76,32,292.83,55.75,301.73
6514,573,417,559,45,-77,34,293.82,52.93,300.3
6515,571,417,559,43,-77,34,293.82,51.67,299.18
6516,569,417,559,42,-77,34,293.82,51.01,298.61
6517,567,417,560,40,-77,35,294.44,48.81,297.45
6518,566,417,561,39,-77,36,295.06,47.29,296.86
6519,565,417,562,39,-77,36,295.06,47.29,296.86
6520,565,417,563,39,-77,37,295.67,46.51,296.86
6521,565,417,563,39,-77,37,295.67,46.51,296.86
6522,566,417,561,39,-77,36,295.06,47.29,296.86
6523,567,418,561,40,-76,36,295.35,48.01,297.76
6524,568,418,561,41,-76,36,295.35,48.72,298.35
6525,569,419,560,42,-76,35,294.73,50.19,298.93
6526,570,420,560,43,-75,35,295.02,50.86,299.83
6527,571,421,560,43,-74,35,295.31,50.86,300.16
6528,571,422,560,43,-73,35,295.62,50.86,300.5
6529,572,422,561,44,-73,36,296.25,50.71,301.08
6530,573,422,561,45,-73,36,296.25,51.34,301.65
6531,573,422,560,45,-73,35,295.62,52.13,301.65
6532,574,422,560,46,-73,35,295.62,52.73,302.22
6533,575,422,559,46,-73,34,294.97,53.53,302.22
6534,575,421,559,46,-74,34,294.68,53.53,301.87
6535,575,421,560,46,-74,35,295.31,52.73,301.87
6536,574,420,561,46,-75,36,295.64,51.95,301.52
6537,573,419,562,45,-76,36,295.35,51.34,300.63
6538,572,419,563,44,-76,37,295.96,49.94,300.07
6539,571,419,564,43,-76,38,296.57,48.53,299.5
6540,571,421,564,43,-74,38,297.18,48.53,300.16
6541,571,422,564,43,-73,38,297.5,48.53,300.5
6542,571,423,563,43,-72,37,297.2,49.29,300.85
6543,572,424,562,44,-72,36,296.57,50.71,301.43
6544,573,425,561,45,-71,36,296.89,51.34,302.37
6545,575,426,560,46,-70,35,296.57,52.73,303.31
6546,576,426,560,47,-70,35,296.57,53.33,303.88
6547,577,426,560,48,-70,35,296.57,53.9,304.44
6548,578,426,559,49,-70,34,295.91,55.24,304.99
6549,578,425,559,49,-71,34,295.59,55.24,304.61
6550,579,424,558,50,-72,33,294.62,56.58,304.78
6551,578,424,562,49,-72,36,296.57,53.7,304.24
6552,579,428,599,50,-69,65,313.29,37.57,305.93
6553,568,426,552,41,-70,28,291.8,55.67,300.36
6554,567,437,534,40,-62,14,282.72,70.71,302.83
6555,579,434,549,50,-64,26,292.11,62.53,308
6556,584,422,542,54,-73,21,286.05,68.75,306.49
6557,586,416,560,55,-78,35,294.17,57.53,305.19
6558,583,421,559,53,-74,34,294.68,57.32,305.61
6559,582,428,551,52,-69,28,292.09,61.7,307
6560,586,430,559,55,-67,34,296.91,58.28,309.38
6561,589,423,558,57,-72,33,294.62,59.93,308.37
6562,590,422,561,58,-73,36,296.25,58.17,308.47
6563,591,425,559,59,-71,34,295.59,60.05,309.73
6564,592,425,557,60,-71,32,294.26,61.93,310.2
6565,591,428,555,59,-69,31,294.19,62.28,310.53
6566,591,431,554,59,-66,30,294.44,63.05,311.79
6567,590,431,554,58,-66,30,294.44,62.65,311.31
6568,589,430,553,57,-67,29,293.4,63.03,310.39
6569,587,431,554,56,-66,30,294.44,61.82,310.31
6570,586,430,555,55,-67,31,294.83,60.59,309.38
6571,585,430,556,54,-67,32,295.53,59.35,308.87
6572,583,430,555,53,-67,31,294.83,59.68,308.35
6573,581,428,555,51,-69,31,294.19,58.71,306.47
6574,581,427,556,51,-69,32,294.88,57.89,306.47
6575,580,427,555,50,-69,31,294.19,58.2,305.93
6576,579,426,554,50,-70,30,293.2,59.04,305.54
6577,578,425,554,49,-71,30,292.91,58.52,304.61
6578,579,424,555,50,-72,31,293.29,58.2,304.78
6579,580,424,555,50,-72,31,293.29,58.2,304.78
6580,580,423,556,50,-72,32,293.96,57.38,304.78
6581,581,422,555,51,-73,31,293.01,58.71,304.94
6582,581,422,556,51,-73,32,293.67,57.89,304.94
6583,582,422,557,52,-73,32,293.67,58.39,305.46
6584,582,422,556,52,-73,32,293.67,58.39,305.46
6585,582,423,555,52,-72,31,293.29,59.2,305.84
6586,582,423,557,52,-72,32,293.96,58.39,305.84
6587,578,421,560,49,-74,35,295.31,54.46,303.51
6588,583,422,577,53,-73,48,303.33,47.83,305.98
6589,577,419,549,48,-76,26,288.89,61.56,302.28
6590,579,424,562,50,-72,36,296.57,54.25,304.78
6591,581,422,568,51,-73,41,299.32,51.2,304.94
6592,580,417,564,50,-77,38,296.27,52.77,303
6593,579,419,568,50,-76,41,298.35,50.65,303.34
6594,579,422,570,50,-73,43,300.5,49.3,304.41
6595,579,423,569,50,-72,42,300.26,49.97,304.78
6596,580,425,569,50,-71,42,300.61,49.97,305.15
6597,580,425,569,50,-71,42,300.61,49.97,305.15
6598,582,425,569,52,-71,42,300.61,51.07,306.22
6599,583,428,567,53,-69,40,300.1,52.96,307.53
6600,584,428,565,54,-69,39,299.48,54.16,308.05
6601,585,429,565,54,-68,39,299.84,54.16,308.45
6602,586,430,564,55,-67,38,299.56,55.36,309.38
6603,587,430,563,56,-67,37,298.91,56.55,309.89
6604,587,431,563,56,-66,37,299.28,56.55,310.31
6605,588,430,561,57,-67,36,298.25,57.72,310.39
6606,590,429,574,58,-68,46,304.08,51.58,310.46
6607,588,425,551,57,-71,28,291.52,63.84,308.76
6608,590,431,557,58,-66,32,295.87,61.11,311.31
6609,592,432,553,60,-65,29,294.04,64.2,312.71
6610,593,428,545,61,-69,23,288.43,69.34,311.48
6611,593,433,553,61,-65,29,294.04,64.57,313.18
6612,592,434,556,60,-64,32,296.57,61.93,313.15
6613,591,432,555,59,-65,31,295.5,62.28,312.23
6614,591,433,554,59,-65,30,294.78,63.05,312.23
6615,592,435,553,60,-63,29,294.72,64.2,313.6
6616,594,435,552,61,-63,28,293.96,65.34,314.08
6617,594,436,553,61,-62,29,295.07,64.57,314.53
6618,593,439,554,61,-60,30,296.57,63.81,315.47
6619,593,439,556,61,-60,32,298.07,62.32,315.47
6620,595,438,556,62,-61,32,297.68,62.7,315.47
6621,597,439,569,64,-60,42,304.99,56.73,316.85
6622,596,441,552,63,-58,28,295.77,66.04,317.37
6623,600,444,565,66,-56,39,304.85,59.42,319.69
6624,601,442,559,67,-58,34,300.38,63.09,319.12
6625,602,443,564,68,-57,38,303.69,60.8,320.03
6626,605,446,577,70,-54,48,311.63,55.56,322.35
6627,605,445,569,70,-55,42,307.37,59.04,321.84
6628,605,445,561,70,-55,36,303.21,62.78,321.84
6629,608,443,559,72,-57,34,300.82,64.72,321.63
6630,608,441,556,72,-58,32,298.89,66.04,321.15
6631,609,440,555,73,-59,31,297.72,66.99,321.05
6632,610,438,557,74,-61,32,297.68,66.61,320.5
6633,610,437,558,74,-62,33,298.02,65.97,320.04
6634,609,437,562,73,-62,36,300.14,63.75,319.66
6635,608,437,562,72,-62,36,300.14,63.43,319.27
6636,607,437,564,72,-62,38,301.5,62.18,319.27
6637,605,437,564,70,-62,38,301.5,61.5,318.47
6638,602,435,561,68,-63,36,299.74,62.1,317.19
6639,601,435,560,67,-63,35,299.05,62.42,316.76
6640,599,435,559,65,-63,34,298.35,62.39,315.9
6641,598,436,559,64,-62,34,298.74,62.02,315.91
6642,597,436,559,64,-62,34,298.74,62.02,315.91
6643,597,436,559,64,-62,34,298.74,62.02,315.91
6644,596,437,558,63,-62,33,298.02,62.35,315.46
6645,596,438,558,63,-61,33,298.41,62.35,315.92
6646,595,439,559,62,-60,34,299.54,61.26,315.94
6647,595,440,560,62,-59,35,300.68,60.55,316.42
6648,595,441,559,62,-58,34,300.38,61.26,316.91
6649,596,442,560,63,-58,35,301.11,60.95,317.37
6650,598,443,560,64,-57,35,301.55,61.33,318.31
6651,598,444,559,64,-56,34,301.26,62.02,318.81
6652,599,445,559,65,-55,34,301.72,62.39,319.76
6653,599,445,559,65,-55,34,301.72,62.39,319.76
6654,600,444,559,66,-56,34,301.26,62.74,319.69
6655,600,443,560,66,-57,35,301.55,62.06,319.18
6656,600,442,561,66,-58,36,301.83,61.39,318.69
6657,599,441,562,65,-58,36,301.83,61.02,318.26
6658,598,440,564,64,-59,38,302.78,59.3,317.33
6659,596,441,563,63,-58,37,302.54,59.57,317.37
6660,595,442,564,62,-58,38,303.23,58.5,316.91
6661,593,441,566,61,-58,39,303.92,57.41,316.44
6662,591,438,560,59,-61,35,299.85,59.32,314.05
6663,589,439,557,57,-60,32,298.07,60.69,313.53
6664,587,441,554,56,-58,30,297.35,61.82,313.99
6665,588,441,560,57,-58,35,301.11,58.45,314.5
6666,586,442,560,55,-58,35,301.11,57.53,313.48
6667,586,445,559,55,-55,34,301.72,58.28,315
6668,586,445,559,55,-55,34,301.72,58.28,315
6669,587,445,556,56,-55,32,300.19,60.26,315.52
6670,587,446,553,56,-54,29,298.24,62.62,316.04
6671,587,446,551,56,-54,28,297.41,63.43,316.04
6672,587,446,550,56,-54,27,296.57,64.26,316.04
6673,587,447,548,56,-54,25,294.84,65.94,316.04
6674,587,447,548,56,-54,25,294.84,65.94,316.04
6675,592,444,552,60,-56,28,296.57,64.98,316.97
6676,597,442,554,64,-58,30,297.35,64.89,317.82
6677,597,443,552,64,-57,28,296.16,66.37,318.31
6678,598,445,554,64,-55,30,298.61,64.89,319.33
6679,599,444,558,65,-56,33,300.51,63.08,319.25
6680,599,444,562,65,-56,36,302.74,61.02,319.25
6681,600,445,568,66,-55,41,306.7,58.15,320.19
6682,599,439,574,65,-60,46,307.48,54.71,317.29
6683,598,439,572,64,-60,44,306.25,55.49,316.85
6684,600,439,573,66,-60,45,306.87,55.71,317.73
6685,601,441,574,67,-58,46,308.42,55.53,319.12
6686,601,441,574,67,-58,46,308.42,55.53,319.12
6687,600,442,575,66,-58,46,308.42,55.12,318.69
6688,602,444,576,68,-56,47,310.01,55.35,320.53
6689,603,445,572,68,-55,44,308.66,57.09,321.03
6690,604,445,567,69,-55,40,306.03,59.9,321.44
6691,605,447,563,70,-54,37,304.42,62.14,322.35
6692,604,449,561,69,-52,36,304.7,62.45,323
6693,604,448,559,69,-53,34,302.68,63.77,322.47
6694,604,448,555,69,-53,31,300.32,65.81,322.47
6695,605,449,552,70,-52,28,298.3,68.2,323.39
6696,606,452,550,71,-50,27,298.37,69.18,324.85
6697,605,455,551,70,-47,28,300.78,68.2,326.12
6698,605,456,554,70,-47,30,302.55,66.8,326.12
6699,605,456,555,70,-47,31,303.41,66.11,326.12
6700,605,458,558,70,-45,33,306.25,64.76,327.26
6701,606,460,561,71,-44,36,309.29,63.11,328.21
6702,605,463,563,70,-41,37,312.06,62.14,329.64
6703,604,464,564,69,-40,38,313.53,61.16,329.9
6704,604,460,565,69,-44,39,311.55,60.52,327.48
6705,606,458,565,71,-45,39,310.91,61.22,327.63
6706,609,458,565,73,-45,39,310.91,61.89,328.35
6707,610,459,566,74,-44,39,311.55,62.21,329.26
6708,611,458,567,75,-45,40,311.63,61.93,329.04
6709,610,458,567,74,-45,40,311.63,61.61,328.7
6710,611,458,566,75,-45,39,310.91,62.53,329.04
6711,610,458,565,74,-45,39,310.91,62.21,328.7
6712,609,459,563,73,-44,37,310.06,63.12,328.92
6713,608,459,563,72,-44,37,310.06,62.8,328.57
6714,606,459,562,71,-44,36,309.29,63.11,328.21
6715,604,459,561,69,-44,36,309.29,62.45,327.48
6716,602,459,562,68,-44,36,309.29,62.1,327.09
6717,600,459,562,66,-44,36,309.29,61.39,326.31
6718,598,459,564,64,-44,38,310.82,59.3,325.49
6719,595,459,565,62,-44,39,311.55,57.83,324.64
6720,593,459,564,61,-44,38,310.82,58.08,324.2
6721,591,459,565,59,-44,39,311.55,56.53,323.29
6722,589,459,566,57,-44,39,311.55,55.62,322.33
6723,588,460,568,57,-44,41,312.98,54.27,322.33
6724,587,459,569,56,-44,42,313.67,53.13,321.84
6725,588,459,572,57,-44,44,315,52.33,322.33
6726,589,459,572,57,-44,44,315,52.33,322.33
6727,589,460,575,57,-44,46,316.27,51.1,322.33
6728,590,460,576,58,-44,47,316.89,50.98,322.82
6729,591,460,575,59,-44,46,316.27,52.06,323.29
6730,593,462,576,61,-42,47,318.22,52.39,325.45
6731,594,462,577,61,-42,48,318.81,51.8,325.45
6732,595,462,575,62,-42,46,317.6,53.43,325.89
6733,597,463,575,64,-41,46,318.29,54.29,327.36
6734,598,462,573,64,-42,45,316.97,54.89,326.73
6735,600,463,572,66,-41,44,317.02,56.31,328.15
6736,601,464,572,67,-40,44,317.73,56.71,329.16
6737,602,465,573,68,-40,45,318.37,56.5,329.53
6738,603,466,575,68,-39,46,319.71,55.92,330.16
6739,603,466,577,68,-39,48,320.91,54.78,330.16
6740,603,466,579,68,-39,50,322.05,53.67,330.16
6741,600,466,569,66,-39,42,317.12,57.53,329.42
6742,602,469,573,68,-36,45,321.34,56.5,332.1
6743,603,467,571,68,-38,43,318.53,57.69,330.8
6744,601,467,567,67,-38,40,316.47,59.16,330.44
6745,601,468,568,67,-37,41,317.94,58.54,331.09
6746,602,468,568,68,-37,41,317.94,58.91,331.45
6747,601,468,567,67,-37,40,317.23,59.16,331.09
6748,600,468,566,66,-37,39,316.51,59.42,330.72
6749,600,468,567,66,-37,40,317.23,58.78,330.72
6750,600,469,566,66,-36,39,317.29,59.42,331.39
6751,599,469,564,65,-36,38,316.55,59.69,331.02
6752,599,470,565,65,-36,39,317.29,59.04,331.02
6753,600,470,565,66,-36,39,317.29,59.42,331.39
6754,601,471,566,67,-35,39,318.09,59.8,332.42
6755,602,472,566,68,-34,39,318.92,60.16,333.43
6756,603,473,567,68,-33,40,320.48,59.53,334.11
6757,603,476,569,68,-31,42,323.57,58.3,335.49
6758,603,476,570,68,-31,43,324.21,57.69,335.49
6759,603,472,570,68,-34,43,321.67,57.69,333.43
6760,607,471,572,72,-35,44,321.5,58.57,334.08
6761,609,472,572,73,-34,44,322.31,58.92,335.03
6762,610,474,571,74,-33,43,322.5,59.84,335.97
6763,611,475,569,75,-32,42,322.7,60.75,336.89
6764,611,474,568,75,-33,41,321.17,61.34,336.25
6765,613,474,566,76,-33,39,319.76,62.84,336.53
6766,610,484,569,74,-25,42,329.24,60.42,341.33
6767,609,478,565,73,-29,39,323.37,61.89,338.33
6768,611,469,563,75,-36,37,315.78,63.74,334.36
6769,608,464,558,72,-40,33,309.52,65.38,330.95
6770,611,463,557,75,-41,32,307.97,66.89,331.34
6771,611,463,555,75,-41,31,307.09,67.54,331.34
6772,611,463,555,75,-41,31,307.09,67.54,331.34
6773,610,463,555,74,-41,31,307.09,67.27,331.01
6774,607,462,557,72,-42,32,307.3,66.04,329.74
6775,608,464,558,72,-40,33,309.52,65.38,330.95
6776,607,467,557,72,-38,32,310.1,66.04,332.18
6777,604,467,562,69,-38,36,313.45,62.45,331.16
6778,601,467,561,67,-38,36,313.45,61.75,330.44
6779,599,468,559,65,-37,34,312.58,62.39,330.35
6780,602,468,554,68,-37,30,309.04,66.19,331.45
6781,605,469,550,70,-36,27,306.87,68.91,332.78
6782,609,472,545,73,-34,23,304.08,72.51,335.03
6783,614,476,544,77,-31,22,305.36,74.05,338.07
6784,617,479,545,79,-29,23,308.42,73.77,339.84
6785,619,481,549,81,-27,26,313.92,72.2,341.57
6786,622,484,552,83,-25,28,318.24,71.36,343.24
6787,620,492,558,82,-18,33,331.39,68.08,347.62
6788,619,489,558,81,-21,33,327.53,67.83,345.47
6789,621,482,558,82,-26,33,321.77,68.08,342.41
6790,625,480,560,86,-28,35,321.34,67.85,341.97
6791,627,479,559,87,-29,34,319.54,68.65,341.57
6792,627,480,559,87,-28,34,320.53,68.65,342.16
6793,622,490,560,83,-20,35,330.26,67.14,346.45
6794,620,484,555,82,-25,31,321.12,69.29,343.04
6795,620,476,554,82,-31,30,314.06,69.9,339.29
6796,619,484,555,81,-25,31,321.12,69.06,342.85
6797,618,478,553,80,-29,29,315,70.07,340.07
6798,618,473,552,80,-33,28,310.31,70.71,337.58
6799,621,471,557,82,-35,32,312.44,68.68,336.89
6800,621,472,558,82,-34,33,314.14,68.08,337.48
6801,619,471,559,81,-35,34,314.17,67.23,336.63
6802,618,472,560,80,-34,35,315.83,66.37,336.97
6803,616,471,558,79,-35,33,313.32,67.33,336.1
6804,614,471,557,77,-35,32,312.44,67.43,335.56
6805,611,472,556,75,-34,32,313.26,66.89,335.61
6806,608,473,555,72,-33,31,313.21,66.71,335.38
6807,607,474,553,72,-33,29,311.31,68.06,335.38
6808,606,475,554,71,-32,30,313.15,67.09,335.74
6809,605,476,555,70,-31,31,315,66.11,336.11
6810,605,477,554,70,-30,30,315,66.8,336.8
6811,604,476,554,69,-31,30,314.06,66.5,335.81
